,index,entities,labels,size
3479,1799,Julie Rozenberg,PERSON,1
3480,691,"8, 2018",DATE,1
3481,1801,"July 11, 2019",DATE,1
3482,695,8.5,PERSON,1
3483,1783,Journal of Biometeorology,ORG,1
3484,1782,Journal of Applied Meteorology,ORG,1
3485,1781,Journal of Applied     ,ORG,1
3486,1766,"Jose Maria
     Quiros",PERSON,1
3487,1767,Joseph L.,PERSON,1
3488,1768,Joseph L. Hackler,PERSON,1
3489,699,"80
                                        %
                                                              60",PERCENT,1
3490,1,$1 trillion,MONEY,1
3491,1771,Joshua Katz,PERSON,1
3492,1772,Journal                                                    Volumes,ORG,1
3493,1773,"Journal of
                                           Geophysical Resources",ORG,1
3494,1774,"Journal of
        Geophysical Resources",ORG,1
3495,1775,"Journal of
      Advances",ORG,1
3496,1776,"Journal of
and Space Administration",ORG,1
3497,1777,Journal of     ,ORG,1
3498,1778,Journal of                                                          McAlpine,ORG,1
3499,697,"8.5
",DATE,1
3500,1780,Journal of Agricultural Science,ORG,1
3501,1802,July 2005,DATE,1
3502,1803,July 2011,DATE,1
3503,690,8 to 19 percent,PERCENT,1
3504,1830,Jürg,ORG,1
3505,1832,Jürg Schmidli et al.,PERSON,1
3506,671,7596,CARDINAL,1
3507,1836,K. Zander et al.,PERSON,1
3508,670,7577,CARDINAL,1
3509,1838,KNMI Climate Explorer,ORG,1
3510,1839,Kahn et al,PERSON,1
3511,1840,Kai Sonder,PERSON,1
3512,1841,Kalkuhl,PERSON,1
3513,1842,Kanta Kumari Rigaud et al.,PERSON,1
3514,1843,Kanta et al.,GPE,1
3515,1844,Karen Dynan,PERSON,1
3516,1845,Karen P. Jones,PERSON,1
3517,1846,Karin Östgren,PERSON,1
3518,1847,Karl E.,PERSON,1
3519,1848,Karl E. Taylor,PERSON,1
3520,1831,Jürg Luterbacher,PERSON,1
3521,675,76,MONEY,1
3522,1805,July 2013,DATE,1
3523,677,7640,DATE,1
3524,1806,July 2014,DATE,1
3525,1807,July 2016,DATE,1
3526,1808,July 2017,DATE,1
3527,1811,Jun Rentschler,PERSON,1
3528,685,7°C,QUANTITY,1
3529,1813,"June 20, 2017",DATE,1
3530,1814,June 2001,DATE,1
3531,1815,June 2007,DATE,1
3532,1818,June 2015,DATE,1
3533,680,7752,CARDINAL,1
3534,1821,June 2018,DATE,1
3535,679,"77


",PERCENT,1
3536,1823,"June 21, 2017",DATE,1
3537,1824,June 30,DATE,1
3538,1826,Juroszek,PERSON,1
3539,1770,Josh Rosenfield,PERSON,1
