,index,entities,labels,size
3563,2251,Longeveron,ORG,1
3564,2252,Lorenzini,PERSON,1
3565,2253,Los Angeles,GPE,1
3566,2254,Louise Brown,PERSON,1
3567,2256,Lucas Mearian,PERSON,1
3568,2257,Lucrecia,PERSON,1
3569,2258,Ludovic Meilhac,PERSON,1
3570,2259,Luminex,FAC,1
3571,2260,Lutz,GPE,1
3572,2261,Lutz Goedde,PERSON,1
3573,2262,Lydia Mulvany,PERSON,1
3574,2264,Lynch,PERSON,1
3575,2265,Lynn B. Davis et al.,PERSON,1
3576,2239,Lina Liu et al.,PERSON,1
3577,2238,Lifewire,PERSON,1
3578,2236,Li Ka Shing,PERSON,1
3579,2221,Law,PERSON,1
3580,2212,Larson,PERSON,1
3581,2213,Laryngoscope,GPE,1
3582,2214,Lasse,PERSON,1
3583,2215,Lasse Pihlstrøm,PERSON,1
3584,2216,Laszlo Trif,PERSON,1
3585,2217,Latisse (bimatoprost ophthalmic,ORG,1
3586,2218,Laura Brown,PERSON,1
3587,2219,Laura G. Kaldon,PERSON,1
3588,2220,Lauren Meling,PERSON,1
3589,2222,Layla Houshmand,PERSON,1
3590,2235,Li,PERSON,1
3591,2223,Le Cong et al.,PERSON,1
3592,2224,Le et al.,FAC,1
3593,2227,Lenssen,PERSON,1
3594,2228,Lentzos,NORP,1
3595,2229,Leonard Ho,PERSON,1
3596,2230,Leopoldo Angrisani et al.,PERSON,1
3597,2231,Leopoldo et al.,PERSON,1
3598,2232,Leroy,PERSON,1
3599,2234,Leslie Hook,PERSON,1
3600,1896,J.,PERSON,1
3601,1894,Ivonne,ORG,1
3602,1351,Cormac Sheridan,PERSON,1
3603,1515,Elie Dolgin,PERSON,1
3604,1517,Elisa Pellegrino et al.,PERSON,1
3605,1518,Elisa et al.,PERSON,1
3606,1519,Eliza Strickland,PERSON,1
3607,1521,Ellen MacArthur Foundation,ORG,1
3608,1522,Ellie D.,PERSON,1
3609,1523,Elliot     Meredith Reichert,PERSON,1
3610,1524,Embark Veterinary,ORG,1
3611,1525,Emerging Technologies and Legal-Ethical Oversight,ORG,1
3612,1526,Emilie Branch,PERSON,1
3613,1529,Emily Gerstell,PERSON,1
3614,1530,Emily Waltz,PERSON,1
3615,1531,Emma Dorn,PERSON,1
3616,1532,Emma J. M. et al.,PERSON,1
3617,1533,Emotiv,LOC,1
3618,1534,Endocrine Reviews,WORK_OF_ART,1
3619,1536,Engadget,ORG,1
3620,1537,Enrico Mastrobattista,PERSON,1
3621,1538,Entertainment and Sports Law Journal,ORG,1
3622,1539,"Environmental
      Science & Technology",ORG,1
3623,1540,Environmental Health Perspectives,ORG,1
3624,1541,"Environmental Progress and Sustainable
      Energy",FAC,1
3625,1516,Eline,NORP,1
3626,1514,Elie,PERSON,1
3627,1892,Italian,NORP,1
3628,1513,Eli Weinberg,PERSON,1
3629,1483,E7,ORG,1
3630,1484,ELISA,ORG,1
3631,1485,ELISA,PERSON,1
3632,1486,EPA,ORG,1
3633,1489,EU Horizon 2020,PRODUCT,1
3634,1491,East Africa,GPE,1
3635,1492,East African,NORP,1
3636,1493,East Asian,NORP,1
3637,1494,Eckart Windhagen,PERSON,1
3638,1496,Economist Technology Quarterly,ORG,1
3639,1497,Economist Technology Quarterly:,WORK_OF_ART,1
3640,1498,Ed Yong,PERSON,1
3641,1501,Edd Gent,PERSON,1
3642,1503,Edmund Kyung Moon,PERSON,1
3643,1504,"Eduardo
     ",PERSON,1
3644,1505,Edward C. Baig,PERSON,1
3645,1506,Edward Levine,PERSON,1
3646,1509,Elad Gil,PERSON,1
3647,1510,Elcio Guimarães et al.,PERSON,1
3648,1511,Elcio et al.,GPE,1
3649,1512,Electroencephalogram,PERSON,1
3650,1542,Environmental Progress and Sustainable Energy,FAC,1
3651,1544,"Environmental Science &
            Technology",ORG,1
3652,1546,Eok-Cheon,ORG,1
3653,1547,Epigenomics,PERSON,1
3654,1584,"Exploiting the oral microbiome to prevent tooth decay: Has evolution already
            provided the best tools?",WORK_OF_ART,1
3655,1585,Extraction of raw materials,ORG,1
3656,1586,Eyeem/Getty,ORG,1
3657,1588,"F
Feinberg",PERSON,1
3658,1589,F. Christine Costigan,PERSON,1
3659,1591,"FAO
          Commission",ORG,1
3660,1592,FAO Commission,ORG,1
3661,1595,FL,GPE,1
3662,1598,Factory,FAC,1
3663,1599,Faith,ORG,1
3664,1602,Family Farmers,ORG,1
3665,1603,Family Tree,PRODUCT,1
3666,1604,Family Tree DNA,WORK_OF_ART,1
3667,1605,Faris Gulamali,PERSON,1
3668,1606,Fashion United,ORG,1
3669,1607,"Fast
      Company",ORG,1
3670,1610,"February
2013",DATE,1
3671,1611,"February 10, 2020",DATE,1
3672,1612,"February 11, 2018",DATE,1
3673,1613,"February 11, 2019",DATE,1
3674,1614,February 12,DATE,1
3675,1582,Exome,ORG,1
3676,1581,"Exhibit E1).2




    ",PRODUCT,1
3677,1580,Exhibit A2,PRODUCT,1
3678,1560,Ethan Sarnoski,PERSON,1
3679,1549,Eric Bartels,PERSON,1
3680,1550,Eric C. Leuthardt,PERSON,1
3681,1551,Eric Hazan,PERSON,1
3682,1552,Eric Kutcher,PERSON,1
3683,1553,Eric Simpson,PERSON,1
3684,1556,"Erin
            Brodwin",FAC,1
3685,1557,Erlich,PERSON,1
3686,1558,Ernest Scheyder,PERSON,1
3687,1559,Eshed,ORG,1
3688,1565,"European Molecular Biology Laboratory European
     Bioinformatics Institute",ORG,1
3689,1579,Exhibit 18,DATE,1
3690,1568,Everett M.,PERSON,1
3691,1570,Everett Rogers,ORG,1
3692,1571,Every minute,TIME,1
3693,1572,"Evolutionary
      Applications",WORK_OF_ART,1
3694,1573,Evolutionary Applications,WORK_OF_ART,1
3695,1575,Executive Office,ORG,1
3696,1576,Exhibit 1,LAW,1
3697,1577,Exhibit 11,LAW,1
3698,1578,Exhibit 15,LAW,1
3699,1482,E6,ORG,1
3700,1481,E5,ORG,1
3701,1479,E. et al.,PERSON,1
3702,1414,De Sousa,PERSON,1
3703,1381,DW,GPE,1
3704,1382,DX,ORG,1
3705,1383,Daley,PERSON,1
3706,1386,Daniel,ORG,1
3707,1387,Daniel Aminetzah,PERSON,1
3708,1388,Daniel Anger,PERSON,1
3709,1391,Daniela Vargas,PERSON,1
3710,1392,Danny,PERSON,1
3711,1395,Darwin,PERSON,1
3712,1396,Data,GPE,1
3713,1398,David B.,PERSON,1
3714,1399,David B. Resnik,PERSON,1
3715,1401,David Fine,PERSON,1
3716,1402,David Grossman,PERSON,1
3717,1403,David H.,PERSON,1
3718,1404,David H. Guston,PERSON,1
3719,1406,David J. Lynch,PERSON,1
3720,1408,David J. Weatherall,PERSON,1
3721,1409,David Magnus,PERSON,1
3722,1410,David P. et al.,PERSON,1
3723,1411,David Sable,PERSON,1
3724,1380,DTC,PRODUCT,1
3725,1378,DSM,ORG,1
3726,1377,DNAfit,ORG,1
3727,1361,Crunchbase,PERSON,1
3728,1352,"Cornell
Chronicle",ORG,1
3729,1353,Coronado,GPE,1
3730,1354,Corynebacterium glutamicum,GPE,1
3731,1355,Corynebacterium glutamicum,PERSON,1
3732,1356,Council,ORG,1
3733,1357,Cover,PRODUCT,1
3734,1358,"Crick, Watson, Wilkins",ORG,1
3735,1359,Cross,ORG,1
3736,1360,Crown,ORG,1
3737,1362,Cultured,ORG,1
3738,1376,DNA.68 Research,ORG,1
3739,1363,Curevac,ORG,1
3740,1364,"Current
      Topics in Microbiology and Immunology",WORK_OF_ART,1
3741,1365,"Current
Climate Change Reports",WORK_OF_ART,1
3742,1366,Current Aging Science,WORK_OF_ART,1
3743,1368,"Current Topics in Microbiology and
            Immunology",WORK_OF_ART,1
3744,1369,Cynthia A. Challener,PERSON,1
3745,1373,"DECEMBER 2018




                                                                             ",DATE,1
3746,1374,DHT,ORG,1
3747,1375,DNA CRISPR,ORG,1
3748,1413,De Magalhães,PERSON,1
3749,1415,Deadra Henderson,PERSON,1
3750,1478,E. A. McCulloch,PERSON,1
3751,1416,"Debmalya
Barh",ORG,1
3752,1451,Development     Improvement       Development         Extraction of                                                                                         ,ORG,1
3753,1452,Developmental neuroplasticity after cochlear implantation,WORK_OF_ART,1
3754,1453,Dickon Pinner,PERSON,1
3755,1457,Digital Journal,ORG,1
3756,1458,Dihydrotestosterone,ORG,1
3757,1459,Dirk Blum,PERSON,1
3758,1460,Dmitriy Kolodin,PERSON,1
3759,1461,Dolgin,PERSON,1
3760,1462,Dolly,PERSON,1
3761,1464,Domains,ORG,1
3762,1465,Dominique Brossard et al.,PERSON,1
3763,1466,Dominique et al.,PERSON,1
3764,1467,"Donald
        G. McNeil Jr.",PERSON,1
3765,1468,Donna Xia,PERSON,1
3766,1470,Douglas B. et al.,PERSON,1
3767,1471,Download,PERSON,1
3768,1472,Drug Discovery,WORK_OF_ART,1
3769,1473,"Drug Discovery Today, September 2019, Volume 24",WORK_OF_ART,1
3770,1474,Duarte,PERSON,1
3771,1475,Duko Hopman,PERSON,1
3772,1477,"E. A, McCulloch",PERSON,1
3773,1449,Dermbiont,GPE,1
3774,1448,Department of Energy,ORG,1
3775,1447,Department of Agriculture,ORG,1
3776,1433,December 2019.63,DATE,1
3777,1417,Debmalya Barh,ORG,1
3778,1418,December,DATE,1
3779,1419,"December 11, 2018",DATE,1
3780,1420,"December 15, 2015",DATE,1
3781,1421,December 16,DATE,1
3782,1423,December 1988,DATE,1
3783,1424,"December 2, 2008",DATE,1
3784,1427,December 2013,DATE,1
3785,1428,December 2015,DATE,1
3786,1434,"December 26, 2017",DATE,1
3787,1446,"Dental, Oral and Craniofacial Research",WORK_OF_ART,1
3788,1435,December 27,DATE,1
3789,1436,"December 30, 2019",DATE,1
3790,1438,"December 5, 2017",DATE,1
3791,1439,Delina et al.,PERSON,1
3792,1440,"Demonstration
     of end-to-end automation of DNA data storage",WORK_OF_ART,1
3793,1442,Denise Jia,PERSON,1
3794,1443,Dennis Alexander,PERSON,1
3795,1444,Dennis Normile,PERSON,1
3796,1445,"Dental, Oral and
Maxillofacial Research",WORK_OF_ART,1
3797,1615,"February 14, 2013",DATE,1
3798,1616,"February 15, 2008",DATE,1
3799,1617,"February 15, 2020",DATE,1
3800,1830,Hurtigruten,PERSON,1
3801,1807,Henry Markram et al.,PERSON,1
3802,1808,Henry et al.,PERSON,1
3803,1809,Herkewitz,ORG,1
3804,1810,Hernandez Schulman,PERSON,1
3805,1811,"Highlights on the application of genomics and bioinformatics in the fight
      against infectious diseases:",WORK_OF_ART,1
3806,1812,"Highlights on the application of genomics and bioinformatics in the fight against infectious diseases:
            ",WORK_OF_ART,1
3807,1813,Highsnobiety,GPE,1
3808,1814,Hightech,ORG,1
3809,1815,Hillman,ORG,1
3810,1816,Holcomb,PERSON,1
3811,1818,Hollands,PERSON,1
3812,1819,Hollingsworth,PERSON,1
3813,1820,Hood,PERSON,1
3814,1821,Horvath,PERSON,1
3815,1822,Hoskovec,ORG,1
3816,1823,How Stuff Works,ORG,1
3817,1824,Howard,PERSON,1
3818,1825,Human                                                                                                        Neuroprosthetics,ORG,1
3819,1826,Human Brain Project,ORG,1
3820,1827,Human Genome Project,ORG,1
3821,1828,Human Microbiome Project,ORG,1
3822,1804,Henrietta Lacks,PERSON,1
3823,1803,Heli et al.,GPE,1
3824,1802,Heli Tiensuu,PERSON,1
3825,1783,Hanna L.,PERSON,1
3826,1772,H5N1 avian flu research,WORK_OF_ART,1
3827,1773,HER2-negative,PRODUCT,1
3828,1774,HER2-positive,PRODUCT,1
3829,1776,Halo,PRODUCT,1
3830,1777,Halo Neuroscience,PERSON,1
3831,1778,Halo Sport 2,PRODUCT,1
3832,1780,Han,NORP,1
3833,1781,Handbook of Clinical Neurology,WORK_OF_ART,1
3834,1782,Hann Yew,PERSON,1
3835,1784,Hanna Leena,PERSON,1
3836,1801,Heather Murphy,PERSON,1
3837,1785,Hannah Ritchie,PERSON,1
3838,1788,Harriet Keane,PERSON,1
3839,1789,Harvard,ORG,1
3840,1790,Harvard Medical School,ORG,1
3841,1792,Hashimshony,PERSON,1
3842,1794,Hassan et al.,PERSON,1
3843,1798,"Healthcare
                                                                                                                                                                 ",ORG,1
3844,1799,Heather,PERSON,1
3845,1800,Heather Haddon,PERSON,1
3846,1829,Hurtigruten,ORG,1
3847,1831,Héctor et al.,PERSON,1
3848,1769,H.,PERSON,1
3849,1836,IHS Markit.,ORG,1
3850,1867,"International
      Journal of Biomedical Science",ORG,1
3851,1868,"International
      Neuromodulation Society",ORG,1
3852,1869,"International Civil
      Aviation Organization",ORG,1
3853,1870,"International Civil Aviation
            Organization",ORG,1
3854,1871,International Civil Aviation Organization,ORG,1
3855,1872,"International Conference on Life
Cycle Assessment",EVENT,1
3856,1873,"International Energy
           Agency",ORG,1
3857,1874,International Forum on Research,ORG,1
3858,1875,International Forum on Research and Technologies for Society and Industry,EVENT,1
3859,1877,"International Journal of
            Molecular Sciences",ORG,1
3860,1878,"International Journal of Biomedical
         Science",ORG,1
3861,1879,"International Journal of Biomedical
      Science",ORG,1
3862,1881,International Neuromodulation Society,ORG,1
3863,1882,"International Service for the Acquisition
            ",ORG,1
3864,1883,International Service for the Acquisition of Agri,ORG,1
3865,1886,Ipilimumab,PERSON,1
3866,1887,Iraq,GPE,1
3867,1888,Ismail,PERSON,1
3868,1889,Ismail Sahin,PERSON,1
3869,1890,Israeli,NORP,1
3870,1891,Issue 1 Supplement,ORG,1
3871,1866,"International
            Journal of Molecular Sciences",ORG,1
3872,1865,Intergovernmental Panel on Climate Change,ORG,1
3873,1864,InterAxon,ORG,1
3874,1850,Inari Agriculture,ORG,1
3875,1838,IP,ORG,1
3876,1839,ISAE,ORG,1
3877,1840,Ian Varley,PERSON,1
3878,1841,Iceland,GPE,1
3879,1843,Illumina,PRODUCT,1
3880,1844,Imagene Lab,ORG,1
3881,1845,Immunology & Cell Biology,WORK_OF_ART,1
3882,1846,Impossible Foods,ORG,1
3883,1849,Inari,ORG,1
3884,1852,Infectious Disease News,WORK_OF_ART,1
3885,1863,Intel,ORG,1
3886,1853,"Influence of the microbiome on the metabolism of diet and dietary components,” in The Human Microbiome",WORK_OF_ART,1
3887,1854,Innovate,ORG,1
3888,1856,Innovation,PRODUCT,1
3889,1857,"Innovation in the pharmaceutical industry: New
           estimates of R&D",WORK_OF_ART,1
3890,1858,"Innovation in the pharmaceutical industry: New
      estimates of R&D",WORK_OF_ART,1
3891,1859,Innovations,ORG,1
3892,1860,Insel,PERSON,1
3893,1861,Institute of Medicine,ORG,1
3894,1862,Integrated Environmental Assessment Management,ORG,1
3895,1770,H. L. Tuomisto,PERSON,1
3896,1768,Gyngell,ORG,1
3897,1618,"February 19, 2019",DATE,1
3898,1698,Gattacca,PERSON,1
3899,1666,Frank Vinluan,PERSON,1
3900,1667,"Franklin




       ",ORG,1
3901,1668,Franzen,PERSON,1
3902,1669,Free Press of Glencoe,ORG,1
3903,1670,French,NORP,1
3904,1671,"Frontiers
            ",PRODUCT,1
3905,1674,Frontiers in Plant Science,WORK_OF_ART,1
3906,1676,Future Meat Technologies,ORG,1
3907,1677,G.,PERSON,1
3908,1678,G. Bruening,PERSON,1
3909,1679,G. S. Dhaliwal,PERSON,1
3910,1680,GDPR,ORG,1
3911,1681,GEDMatch,ORG,1
3912,1687,GMOs,PRODUCT,1
3913,1688,GMS Current Topics,WORK_OF_ART,1
3914,1689,GV,ORG,1
3915,1692,Gantz,PERSON,1
3916,1693,Gareth J. et al.,PERSON,1
3917,1694,Gary B. Marchant,PERSON,1
3918,1695,Gary E. Marchant,PERSON,1
3919,1696,Gary Pinkus,PERSON,1
3920,1665,Franco Sturla,ORG,1
3921,1662,Frances E. et al.,PERSON,1
3922,1661,Frances E. Garrett-Bakelman et al.,PERSON,1
3923,1641,Financial Post,ORG,1
3924,1620,"February 20, 2018",DATE,1
3925,1621,February 2004,DATE,1
3926,1624,February 2012,DATE,1
3927,1632,"February 25, 2019",DATE,1
3928,1634,"February 26, 2016",DATE,1
3929,1636,Felix Rölkens,PERSON,1
3930,1638,Fertility and Sterility,WORK_OF_ART,1
3931,1639,"Fierce
            Biotech",PRODUCT,1
3932,1640,Filippa,NORP,1
3933,1643,"Finishing the euchromatic sequence
      of the human genome,” Nature",WORK_OF_ART,1
3934,1658,Forensic Science International,ORG,1
3935,1645,Fiona Mischel,PERSON,1
3936,1647,Flavr Savr,ORG,1
3937,1648,Flavr Savr,PERSON,1
3938,1649,Folgueras,PERSON,1
3939,1650,"Food Science
      and Human Wellness",WORK_OF_ART,1
3940,1651,Food Science and Human Wellness,ORG,1
3941,1653,"Food and Agriculture Organization of
      the United Nations",ORG,1
3942,1654,FoodNavigator,ORG,1
3943,1657,"Forensic
      Science International",WORK_OF_ART,1
3944,1697,Gastroenterology & Hepatology,ORG,1
3945,1699,Gaurav,PERSON,1
3946,1767,Guttorm Aase,PERSON,1
3947,1700,Gaytán,ORG,1
3948,1738,Ginkgo Bioworks,GPE,1
3949,1739,Ginkgo Bioworks,ORG,1
3950,1741,Ginkgo Bioworks,WORK_OF_ART,1
3951,1742,Ginsburg,PERSON,1
3952,1743,Glen A. Smith,PERSON,1
3953,1744,Glenn McDonald,PERSON,1
3954,1747,Global Health Data Exchange,ORG,1
3955,1748,Glycan,PERSON,1
3956,1749,Glycomics                            Glycan                ,PERSON,1
3957,1753,Golden State Killer,ORG,1
3958,1755,Google,ORG,1
3959,1756,Gordon,PERSON,1
3960,1757,Gordon Moore,PERSON,1
3961,1758,"Grand View
      Research",ORG,1
3962,1759,Great Danes,GPE,1
3963,1760,Gregory Kelly,PERSON,1
3964,1761,Grigor,PERSON,1
3965,1763,Guang Yang,PERSON,1
3966,1764,Guardian,ORG,1
3967,1765,Guedan,PERSON,1
3968,1766,Guide,ORG,1
3969,1737,Gina Kolata,PERSON,1
3970,1736,Gillian Pais,PERSON,1
3971,1735,Gil Gullickson,PERSON,1
3972,1716,Genetics in Medicine,ORG,1
3973,1703,Gene Therapy,PERSON,1
3974,1704,Gene Therapy,WORK_OF_ART,1
3975,1706,Genelex,GPE,1
3976,1707,General Data Protection Regulation,ORG,1
3977,1708,Genetic,ORG,1
3978,1709,"Genetic
      Engineering & Biotechnology News",ORG,1
3979,1710,Genetic Engineering,ORG,1
3980,1711,"Genetic Engineering &
      Biotechnology News",ORG,1
3981,1715,Genetics,PRODUCT,1
3982,1718,Genome Medicine,WORK_OF_ART,1
3983,1734,Gevo,ORG,1
3984,1719,Genome Sequencing Consortium,ORG,1
3985,1720,GenomeWeb,LOC,1
3986,1723,Geoffrey Carr,PERSON,1
3987,1724,Geoffrey S.,PERSON,1
3988,1726,George Wang,PERSON,1
3989,1727,German,NORP,1
3990,1728,Germany,GPE,1
3991,1730,Germline,PERSON,1
3992,1733,Gevo,GPE,1
3993,3993, Stem,PERSON,1
